SKU,Plant,Stock_on_Floor,Reorder_Point_Hl,%Variance_vs_ROP,Planned_Loads_7days,Demand_7days,Stock_On_floor_7Days,%Predicted_Var_vs ROP 7days,Production,National Average,ROP Hl at Plant,UID,Site_Code,HL Above/Below_y,ATD,MACOwoVLC,1HL_TO_Pal,plant_site,Cost,TripCost_perPallet24,UID obs,UID oos,oos vol,final oos vol,actual MACO,OOS %,OOS MACO
ZPF00025,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA34_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA34,0.8081149823420368,0.033671457597584865,DA36_ZPF00025,DA34_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA33_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA33,0.8574469683224957,0.03572695701343732,DA36_ZPF00025,DA33_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA45_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA45,1.122125669682195,0.046755236236758126,DA36_ZPF00025,DA45_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA38_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA38,0.8754641973849986,0.03647767489104161,DA36_ZPF00025,DA38_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA35_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA35,1.155992641604193,0.04816636006684138,DA36_ZPF00025,DA35_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA46_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA46,1.155992641604193,0.04816636006684138,DA36_ZPF00025,DA46_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA44,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA44_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA44,1.133414924166462,0.047225621840269245,DA36_ZPF00025,DA44_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA37_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA37,1.162766299832193,0.048448595826341374,DA36_ZPF00025,DA37_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA40,0.0,0.0007498068351122269,-100.0,0.0,0.015576632316524973,-0.015576632316524973,-2177.42,0.0,4851.848479906006,0.052705935520724556,DA40_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA40,1.251848176537314,0.05216034068905475,DA36_ZPF00025,DA40_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA39_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA39,1.133414924166462,0.047225621840269245,DA36_ZL000091,DA39_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
